Crash ID,Degree of crash - detailed,Reporting year,Year of crash,Month of crash,Day of week of crash,Two-hour intervals,Street of crash,Street type,Town,Route no.,School zone location,School zone active,Type of location,Latitude,Longitude,LGA,Urbanisation,Conurbation 1,Alignment,Street lighting,Road surface,Surface condition,Weather,Natural lighting,Signals operation,Other traffic control,Speed limit,Road classification,RUM - code,DCA - code,First impact type,Key TU type,Other TU type,No. of traffic units involved,No. killed,No. seriously injured,No. moderately injured,No. minor-other injured
1237169,0,2020,2020,5,6,6,13,27,3,13,0,1,1,-29.358375,153.335726,18,1,0,0,0,0,0,0,2,0,7,100,1,4552,5151,8,5,40,1,1,0,0,0
1237170,0,2020,2020,5,4,10,3371,17,137,3342,0,1,2,-32.957226,151.700806,37,0,2,0,2,0,0,0,0,0,7,60,2,4552,5151,8,5,40,1,1,0,0,0
1237729,0,2020,2020,1,1,6,168,17,18,212,0,1,1,-35.631208,150.081588,23,1,0,1,0,0,0,0,2,0,7,90,2,9859,9859,8,5,40,1,1,0,0,0
1237730,0,2020,2020,1,1,8,12,31,215,34609,0,1,1,-35.119549,147.344643,75,2,1,1,1,0,0,0,2,0,7,60,0,2040,2040,9,10,28,3,1,1,1,0
1237731,0,2020,2020,1,5,5,46,36,11,46,0,1,1,-33.169031,149.107817,11,1,0,1,0,0,0,0,2,0,7,100,1,4026,4026,8,19,40,1,1,0,0,0
1237732,0,2020,2020,1,5,11,3371,17,63,3342,0,1,2,-28.182857,153.523047,72,1,0,1,2,0,0,0,0,0,7,100,2,14295,14295,3,5,5,2,1,1,0,1
1237733,0,2020,2020,1,4,9,108,31,77,34609,0,1,1,-33.865743,150.942538,24,0,2,1,2,0,0,0,0,0,7,50,0,1220,1220,9,21,26,2,1,0,1,0
1237737,0,2020,2020,1,2,1,283,27,253,702,0,1,1,-33.969059,151.097409,25,0,2,1,2,0,3,4,0,0,7,60,2,4026,4026,8,5,40,1,1,2,0,0
1237747,0,2020,2020,1,2,4,2209,17,23,2205,0,1,1,-35.661346,150.22683,23,1,0,0,0,0,3,4,2,0,7,100,2,3775,3775,0,29,0,2,1,0,2,0
1238310,0,2020,2020,1,1,4,229,14,19,237,0,1,3,-33.764419,151.094268,31,0,2,0,1,0,3,3,2,0,7,100,2,368,368,9,10,28,2,1,0,1,0
1238311,0,2020,2020,1,2,8,2,27,30,34609,0,1,1,-34.314777,146.013498,28,1,0,0,0,2,3,0,3,0,7,100,0,418,714,5,10,40,1,2,0,0,0
1238312,0,2020,2020,1,1,9,34,27,38,117,0,1,2,-32.933768,151.689778,48,0,2,0,2,0,3,4,0,0,7,70,2,3775,3775,0,5,13,2,1,1,0,0
1238504,0,2020,2020,1,2,1,44,31,21,34609,0,1,1,-34.499325,144.835768,51,2,1,0,2,0,3,4,0,0,7,50,0,4552,5151,8,10,40,3,1,0,0,0
1238895,0,2020,2020,1,0,0,1104,11,532,770,0,1,3,-33.873829,151.20014,69,0,2,1,2,0,0,0,0,0,7,60,2,4026,4026,8,5,40,1,1,0,0,0
1238896,0,2020,2020,1,6,7,22,27,1,26,0,1,1,-29.671822,151.154462,33,1,0,0,0,0,0,0,2,0,7,100,1,3775,3775,0,10,13,2,1,0,2,0
1238938,0,2020,2020,1,0,3,20,23,252,34609,0,1,9,-33.937191,150.8853,41,0,2,1,2,0,0,0,1,0,7,60,0,5929,5929,1,5,19,2,1,0,1,0
1239482,0,2020,2020,1,1,2,348,17,4,232,0,1,1,-33.201805,150.014355,40,1,0,0,0,0,3,4,0,0,7,100,2,2585,4009,8,10,40,1,1,0,0,0
1239483,0,2020,2020,1,1,9,17,36,68,19,0,1,1,-34.813694,148.892726,82,2,1,1,0,0,0,0,0,0,7,80,1,3775,3775,0,30,13,2,1,0,1,3
1239485,0,2020,2020,1,6,5,5,27,194,34609,0,1,1,-30.568207,151.642123,1,1,0,0,0,0,0,0,2,0,7,100,0,2585,4009,8,16,40,1,1,0,0,0
1239486,0,2020,2020,1,6,7,17,10,39,34609,0,1,7,-32.734954,152.083799,57,2,1,1,1,0,0,0,2,0,0,50,0,6545,6545,4,5,5,2,2,1,0,0
1239487,0,2020,2020,1,4,3,78,17,22,75,0,1,8,-33.857937,151.207091,69,0,2,1,1,0,0,0,2,0,7,70,2,3775,3775,0,5,0,3,1,2,3,0
1239499,0,2020,2020,1,2,5,25,27,26,34609,0,1,1,-31.179581,152.9685,34,2,1,1,0,0,0,0,2,0,7,80,0,4026,4026,8,5,40,1,1,0,0,0
1239507,0,2020,2020,1,3,8,294,17,17,288,0,1,1,-35.161431,147.512147,75,1,0,1,0,0,0,0,2,0,7,100,2,1981,1981,4,0,35,2,2,0,1,0
1239783,0,2020,2020,1,2,8,33,27,16,41,0,1,9,-33.744045,150.726229,55,0,2,1,1,0,0,0,2,2,7,70,1,5929,5929,1,5,19,2,1,1,0,0
1240080,0,2020,2020,11,6,11,3,27,1,34609,0,1,1,-34.992375,147.046878,75,1,0,1,0,0,0,0,0,0,7,100,0,4026,4026,8,10,40,1,1,0,0,0
1240081,0,2020,2020,1,0,3,5,27,56,34609,0,1,1,-32.782096,151.298138,17,2,1,0,0,0,0,0,2,0,7,80,0,4552,5151,8,5,40,1,1,0,0,0
1240087,0,2020,2020,11,0,11,2,27,1,34609,0,1,1,-34.027579,147.791277,51,1,0,1,0,0,0,0,0,0,7,100,0,4026,4026,8,10,40,1,1,0,0,0
1240097,0,2020,2020,11,2,5,78,27,11,228,0,1,1,-33.084117,151.126929,17,2,1,0,0,0,0,0,2,0,7,80,1,3775,3775,0,16,5,2,1,0,1,0
1240657,0,2020,2020,11,2,1,3371,17,35,3342,0,1,2,-32.09304,152.385364,43,1,0,1,1,0,0,0,0,0,7,100,2,1220,1220,9,3,28,2,1,0,0,1
1240658,0,2020,2020,11,5,5,7,36,7,8,0,1,1,-30.432219,148.923772,51,1,0,1,0,2,0,0,2,0,7,100,1,9859,9859,8,10,40,1,1,0,0,0
1240667,0,2020,2020,11,6,6,204,27,387,13,0,1,10,-33.924355,151.187261,4,0,2,1,1,0,3,4,2,2,7,50,2,5929,5929,1,29,5,2,1,0,1,0
1240668,0,2020,2020,11,4,7,2261,17,112,2252,0,1,2,-33.90875,150.941837,41,0,2,0,1,0,0,0,2,0,7,70,2,1957,4009,8,34,40,1,1,0,0,1
1240677,0,2020,2020,11,0,9,3371,17,463,3342,0,1,2,-30.322685,153.084355,19,1,0,1,0,0,0,0,0,0,7,100,2,14295,14295,3,5,0,3,1,0,2,0
1240678,0,2020,2020,11,3,11,196,10,45,168,0,1,1,-33.898278,150.973829,15,0,2,0,0,0,0,0,0,0,7,70,2,1957,4009,8,5,40,1,2,0,0,0
1240679,0,2020,2020,11,1,4,3371,17,107,3342,0,1,9,-33.268585,151.435689,16,2,2,1,1,0,0,0,2,2,7,70,2,5929,5929,1,5,19,2,1,0,0,1
1240680,0,2020,2020,11,1,8,55,36,16,35,0,1,1,-32.779997,149.978193,44,1,0,0,0,0,0,0,3,0,7,100,1,1957,4009,8,5,40,1,1,0,0,0
1240687,0,2020,2020,11,1,11,866,17,71,793,0,1,9,-33.835769,150.958659,21,0,2,1,2,0,0,0,0,2,7,70,2,5929,5929,1,0,5,2,1,1,1,0
1240688,0,2020,2020,11,1,9,8,31,46,34609,0,1,1,-28.822081,153.285805,39,2,1,1,2,0,0,0,0,0,7,50,0,9859,9859,8,5,40,1,1,0,0,0
1241297,0,2020,2020,11,4,11,2261,17,68,2252,0,1,2,-34.782192,148.844134,82,1,0,0,0,0,0,0,0,0,7,110,2,14295,14295,3,3,2,2,1,0,0,0
1241307,0,2020,2020,11,2,11,149,27,42,198,0,1,9,-33.942422,150.942694,41,0,2,1,2,0,0,3,0,2,7,60,2,14295,14295,3,30,18,2,1,1,0,0
1241309,0,2020,2020,11,1,9,35,27,1,34609,0,1,6,-29.670138,147.616162,51,2,1,1,0,2,3,4,0,0,7,50,0,475,475,5,10,40,1,1,0,0,0
1241317,0,2020,2020,11,6,2,866,17,247,793,0,1,10,-33.830331,150.960316,21,0,2,1,1,0,0,0,1,2,7,70,2,5929,5929,1,0,19,2,1,0,0,0
1241483,0,2020,2020,5,0,6,213,17,1,213,0,1,1,-29.551278,152.255033,51,1,0,0,0,0,0,0,2,0,7,100,2,1259,5151,8,0,40,1,1,0,0,0
1241924,0,2020,2020,11,1,6,10,31,293,34609,0,1,1,-33.945964,151.23836,59,0,2,1,1,0,0,0,2,0,7,50,0,220,220,1,5,5,2,1,0,0,0
1241925,0,2020,2020,11,5,5,1,27,33,5,0,1,1,-34.818092,150.747143,63,1,0,1,0,0,0,0,2,0,7,100,1,3775,3775,0,0,0,2,1,2,0,1
1241937,0,2020,2020,11,2,3,24,27,57,36,0,1,1,-33.591151,150.964466,71,0,2,1,0,0,0,0,2,0,7,80,1,190,190,1,16,10,2,1,0,0,0
1241938,0,2020,2020,11,2,6,123,36,16,90,0,1,1,-31.398268,151.581191,51,1,0,0,0,0,0,0,2,0,7,100,1,3775,3775,0,0,0,2,2,3,1,1
1242294,0,2020,2020,11,1,7,68,31,363,14,0,1,10,-33.816489,151.00117,54,0,2,1,1,0,0,0,2,2,9,40,2,2040,2040,9,5,28,2,1,0,1,0
1242560,0,2020,2020,11,1,5,1,18,39,34609,0,1,1,-29.756287,153.074539,18,2,1,1,0,2,0,0,2,0,7,80,0,1981,1981,4,23,13,2,1,0,1,0
1242561,0,2020,2020,11,4,9,45,27,304,96,0,1,10,-33.908143,151.159678,32,0,2,1,2,0,0,0,0,0,0,60,2,926,926,4,15,5,2,1,0,1,0
1242563,0,2020,2020,11,0,7,90,36,68,102,0,1,1,-34.743595,148.736106,82,1,0,0,0,0,0,0,2,0,7,100,2,782,957,5,8,40,1,1,0,0,0
1242579,0,2020,2020,10,0,8,161,17,55,161,0,1,1,-36.240676,149.082805,65,1,0,1,0,0,0,0,2,0,7,100,2,5929,5929,1,30,10,2,1,0,1,1
1242580,0,2020,2020,10,2,6,15,27,77,17,0,1,1,-30.135473,150.074006,51,1,0,0,0,0,0,0,2,0,7,100,1,1850,1463,5,16,40,2,1,0,1,0
1242590,0,2020,2020,10,4,10,1,27,4,34609,0,1,1,-35.881152,146.547622,27,1,0,1,0,0,0,0,0,0,7,100,0,4026,4026,8,10,40,1,1,0,0,0
1242591,0,2020,2020,11,5,8,18,1,112,34609,0,1,10,-33.903702,151.21256,69,0,2,1,1,0,0,0,2,2,7,40,0,5929,5929,1,27,18,2,1,0,1,0
1242592,0,2020,2020,10,2,7,11,27,9,34609,0,1,1,-28.896417,153.052393,60,1,0,1,3,0,0,0,2,0,7,100,0,4026,4026,8,5,40,1,1,0,0,0
1242598,0,2020,2020,10,6,1,52,27,438,103,0,1,1,-33.863614,151.017472,21,0,2,1,2,0,0,0,0,0,7,50,1,9859,9859,8,5,40,1,1,0,0,0
1243747,0,2020,2020,10,5,2,1052,14,56,928,0,1,3,-32.986893,151.519298,37,0,2,1,0,0,0,0,0,0,7,110,2,9859,9859,8,10,40,1,1,0,0,0
1243758,0,2020,2020,10,6,8,5,10,13,34609,0,1,1,-33.140512,151.626493,37,0,2,0,0,0,0,0,2,0,7,80,0,4552,5151,8,16,40,1,1,0,0,0
1243759,0,2020,2020,10,0,10,3371,17,30,3342,0,1,9,-33.190529,151.56545,16,2,2,1,2,0,0,0,0,0,0,80,2,5929,5929,1,0,5,2,1,1,1,1
1243768,0,2020,2020,10,5,5,1,25,25,34609,0,1,1,-34.48307,150.864795,80,0,2,1,1,0,0,0,2,0,7,50,0,9859,9859,1,16,5,3,1,0,0,0
1243769,0,2020,2020,10,5,4,13,31,46,34609,0,1,9,-33.938194,151.113316,4,0,2,1,1,0,0,0,2,0,7,50,0,2040,2040,9,9,28,2,1,0,0,0
1243777,0,2020,2020,10,2,2,115,27,96,173,0,1,1,-34.273703,150.714538,79,1,2,0,0,0,0,3,0,0,7,100,2,3775,3775,0,10,13,4,1,2,2,0
1243778,0,2020,2020,10,2,1,2261,17,35,2252,0,1,9,-34.847113,148.296307,20,1,0,1,0,0,0,0,0,0,7,110,2,1220,1220,9,8,28,2,1,0,1,0
1243779,0,2020,2020,10,3,6,280,10,314,82,0,1,1,-33.852089,150.930782,24,0,2,1,1,0,0,0,2,0,7,60,1,323,323,1,16,0,2,1,0,1,0
1244399,0,2020,2020,10,4,6,4,27,2,34609,0,1,1,-34.296652,148.271374,30,2,1,0,0,0,0,0,2,0,7,80,0,782,957,5,10,40,1,1,0,0,0
1244402,0,2020,2020,10,4,9,71,17,7,71,0,1,1,-33.99679,144.851325,51,1,0,1,0,0,0,0,2,0,7,110,2,945,945,5,10,40,1,1,0,0,1
1244403,0,2020,2020,10,4,2,32,27,52,88,0,1,9,-33.66722,150.7321,55,0,2,1,2,0,0,3,1,0,7,80,2,5929,5929,1,10,19,2,1,0,1,0
1244427,0,2020,2020,10,6,5,82,27,9,34,0,1,1,-28.521689,153.162201,72,1,0,0,1,0,0,0,2,0,7,100,1,1850,1463,5,16,40,2,1,0,1,0
1245012,0,2020,2020,9,3,3,48,27,20,62,0,1,9,-35.532818,148.09968,66,1,0,0,0,0,0,0,1,0,0,100,2,2852,2852,4,10,19,2,1,0,1,0
1245027,0,2020,2020,9,3,2,280,10,54,240,0,1,7,-33.851143,150.87633,24,0,2,0,2,0,0,3,0,0,0,60,2,4552,5151,8,5,40,1,2,1,0,0
1245614,0,2020,2020,11,2,8,1,27,40,34609,0,1,1,-35.825946,150.090563,23,1,0,0,0,2,0,0,2,0,7,100,0,84,84,8,16,40,1,1,0,0,0
1245615,0,2020,2020,9,6,1,387,27,290,331,1,0,1,-33.961724,151.114819,4,0,2,1,2,0,0,0,0,0,7,60,2,9859,9859,1,16,10,2,1,0,0,0
1245616,0,2020,2020,9,2,10,3,27,3,34609,0,1,1,-32.688049,151.500577,42,1,0,0,0,0,3,4,0,0,7,100,0,4552,5151,8,10,40,1,1,0,1,0
1245617,0,2020,2020,9,2,11,2209,17,273,2205,0,1,1,-34.420708,150.892933,80,0,2,0,2,0,0,3,0,0,7,50,2,186,186,9,5,28,4,1,3,1,0
1245726,0,2020,2020,9,3,5,35,27,16,34,0,1,1,-29.900548,151.14334,33,1,0,0,0,0,0,0,2,0,7,100,1,4552,5151,8,5,40,1,1,0,0,0
1246194,0,2020,2020,9,1,9,31,27,21,33,0,1,1,-33.580185,150.686284,29,2,2,0,0,0,0,0,3,0,7,60,1,3775,3775,0,0,0,2,1,0,1,0
1246197,0,2020,2020,9,2,3,500,27,106,799,1,0,1,-33.92432,151.090593,15,0,2,0,1,0,0,0,2,0,7,60,2,4552,5151,8,16,40,1,1,0,0,0
1246198,0,2020,2020,9,2,4,2209,17,6,2205,0,1,9,-35.811155,150.129846,23,1,0,1,0,0,0,3,2,0,7,100,2,5929,5929,1,8,5,2,1,0,1,0
1246199,0,2020,2020,9,3,5,4,27,8,34609,0,1,1,-35.096818,149.77241,26,1,0,0,0,0,0,0,2,0,7,100,0,1957,4009,8,16,40,1,1,0,0,0
1246473,0,2020,2020,9,5,3,43,27,273,87,0,1,2,-34.440441,150.890683,80,0,2,1,1,0,0,0,2,0,7,80,2,14295,14295,3,10,27,2,1,0,1,0
1246862,0,2020,2020,9,6,4,84,10,10,34609,0,1,1,-34.227002,150.984542,80,0,2,0,1,0,3,3,2,0,7,50,0,2585,4009,8,10,40,2,1,0,1,0
1246863,0,2020,2020,9,0,8,7,27,562,34609,0,1,10,-32.196318,148.725274,22,1,0,1,0,0,0,0,2,0,0,100,0,6545,6545,4,5,35,2,1,1,0,0
1246865,0,2020,2020,9,2,0,2209,17,17,2205,0,1,1,-35.539599,150.299757,63,1,0,0,0,0,0,0,0,0,7,100,2,4552,5151,8,0,40,1,1,0,0,0
1246866,0,2020,2020,9,0,3,481,17,2,483,0,1,1,-34.281354,147.096165,51,1,0,1,0,0,0,0,2,0,7,100,2,3775,3775,0,8,5,2,1,0,2,1
1246867,0,2020,2020,9,2,7,251,14,79,124,0,1,3,-33.828937,151.214074,49,0,2,1,1,0,0,0,2,0,7,80,2,1383,1383,1,10,19,2,1,0,0,0
1246868,0,2020,2020,9,1,9,132,31,252,126,1,0,10,-33.889674,151.206082,69,0,2,1,1,0,0,0,2,2,9,50,2,591,591,1,22,10,2,1,0,1,0
1247103,0,2020,2020,9,6,8,4,1,74,34609,0,1,10,-34.423672,150.85541,80,0,2,1,1,0,0,0,2,0,15,50,0,775,775,4,5,5,2,1,1,1,0
1247493,0,2020,2020,9,0,11,9,27,6,34609,0,1,11,-35.047125,147.711027,51,1,0,0,0,0,0,0,0,0,0,100,0,2585,777,8,0,40,1,1,0,0,0
1247494,0,2020,2020,9,0,10,5,27,26,34609,0,1,1,-33.510926,145.37965,51,1,0,0,0,0,0,0,3,0,7,100,0,273,957,5,10,40,1,1,0,0,0
1247495,0,2020,2020,9,3,4,11,36,8,13,0,1,1,-32.884137,148.749775,11,1,0,1,0,0,0,0,2,0,7,100,1,591,591,1,16,36,2,1,0,1,0
1247498,0,2020,2020,9,3,3,16,27,56,34609,0,1,1,-32.974856,151.532764,37,0,2,0,0,0,0,3,2,0,7,90,0,3775,3775,0,5,5,2,1,1,0,0
1247499,0,2020,2020,9,2,5,2209,17,176,2205,0,1,9,-33.955226,151.137703,4,0,2,1,1,0,0,0,2,2,9,60,2,591,591,1,22,5,2,1,0,1,0
1248088,0,2020,2020,2,4,7,2,27,10,34609,0,1,1,-33.105651,151.645122,37,0,2,1,0,0,0,0,2,0,7,50,0,323,323,1,16,36,3,1,0,1,0
1248089,0,2020,2020,2,4,7,6,27,30,34609,0,1,1,-34.607269,146.542804,51,1,0,1,0,2,0,0,2,0,7,100,0,4026,4026,8,5,40,1,1,1,0,0
1248090,0,2020,2020,2,6,4,2,27,130,34609,0,1,1,-34.458384,150.834193,80,0,2,1,1,0,0,3,2,0,7,50,0,1220,1220,9,5,28,2,1,0,1,0
1248097,0,2020,2020,2,2,11,21,27,14,15,0,1,1,-32.206123,149.013147,22,1,0,1,0,0,3,4,0,0,7,100,1,9859,9859,8,10,40,1,1,0,0,0
1248707,0,2020,2020,2,1,8,344,27,363,369,0,1,9,-33.740874,150.716415,55,0,2,1,1,0,0,0,2,2,9,70,2,2040,2040,9,9,26,3,1,0,1,0
1248708,0,2020,2020,2,3,5,6,27,34,34609,0,1,1,-37.044287,149.845429,5,1,0,0,0,0,3,4,2,0,7,100,0,4552,5151,8,5,40,1,1,0,0,0
1249388,0,2020,2020,2,5,5,191,17,13,189,0,1,1,-32.448055,150.835188,46,1,0,0,0,0,3,4,2,0,7,100,2,1957,4009,8,29,40,1,1,0,0,0
1249389,0,2020,2020,2,1,8,916,17,12,917,0,1,1,-30.356612,151.662462,1,1,0,1,0,0,3,3,2,0,7,100,2,3775,3775,0,10,10,3,1,0,2,0
1249390,0,2020,2020,2,6,5,22,31,134,34609,0,1,10,-33.891048,151.249695,76,0,2,1,1,0,3,3,2,2,9,40,0,2040,2040,9,27,28,2,1,0,1,0
1249391,0,2020,2020,2,3,4,2209,17,55,2205,0,1,1,-35.733917,150.169309,23,1,0,0,0,0,3,4,2,0,7,90,2,3775,3775,0,5,0,2,1,0,1,0
1249392,0,2020,2020,2,6,9,8,10,165,34609,0,1,1,-32.32206,150.88948,46,1,0,0,0,0,0,3,2,0,7,100,0,3775,3775,0,5,5,2,1,1,1,0
1249393,0,2020,2020,2,5,11,1,27,8,34609,0,1,1,-34.095085,141.98292,51,2,1,1,0,0,0,0,0,0,7,80,0,4026,4026,8,9,40,1,1,0,0,0
1249394,0,2020,2020,2,0,5,15,27,15,34609,0,1,1,-30.136221,153.054066,19,2,1,0,0,0,0,0,2,0,7,80,0,4552,5151,8,0,40,1,1,0,0,0
1249397,0,2020,2020,2,3,5,3,27,13,34609,0,1,1,-34.538613,149.387208,74,2,1,1,0,0,0,0,2,0,7,50,0,4026,4026,8,10,40,1,1,0,0,0
1250099,0,2020,2020,2,6,8,135,17,20,136,0,1,1,-35.95762,146.575967,51,1,0,0,0,0,0,0,2,0,7,100,2,3775,3775,0,5,0,2,2,1,1,0
1250100,0,2020,2020,2,3,6,481,17,14,483,0,1,9,-34.823337,146.467646,51,1,0,1,0,0,0,0,2,0,7,110,2,9859,9859,8,0,40,1,1,1,0,0
1250101,0,2020,2020,2,1,4,1,27,27,34609,0,1,1,-32.586687,148.125088,51,1,0,1,0,0,0,0,2,0,7,100,0,945,945,5,5,40,1,1,1,0,0
1250107,0,2020,2020,2,4,11,11,27,134,34609,0,1,9,-33.960125,150.787026,12,0,2,1,2,0,2,0,0,0,7,80,0,489,489,8,5,40,1,1,1,0,0
1250108,0,2020,2020,2,5,7,4,27,37,34609,0,1,1,-31.127505,151.442702,51,1,0,0,0,0,3,3,2,0,7,100,0,273,957,5,10,40,1,1,1,1,0
1250680,0,2020,2020,2,5,9,334,17,6,308,0,1,1,-30.938769,151.330253,51,1,0,0,0,0,0,0,3,0,7,100,2,4552,5151,8,0,40,1,1,0,0,0
1251214,0,2020,2020,2,4,1,171,1,65,22,0,1,9,-33.803518,150.962348,54,0,2,1,2,0,3,0,0,0,7,60,1,312,312,2,15,40,1,1,0,0,1
1251216,0,2021,2021,4,0,6,89,36,123,81,0,1,1,-33.960943,148.67398,51,1,0,1,0,0,0,0,2,0,7,100,2,3775,3775,0,30,13,2,1,0,1,2
1251223,0,2021,2021,4,5,7,3,31,43,34609,0,1,1,-32.55078,148.938037,22,2,1,1,1,0,0,0,2,0,7,50,0,186,186,9,5,28,6,2,2,2,0
1251228,0,2021,2021,4,4,6,2261,17,243,2252,0,1,2,-33.949409,150.90572,41,0,2,1,1,0,0,3,2,0,7,70,2,9859,9859,8,21,40,2,1,0,1,0
1251230,0,2021,2021,4,1,6,334,17,3,308,0,1,1,-31.482332,152.654281,56,2,1,0,0,0,0,0,2,0,7,80,2,273,957,5,0,40,1,1,0,1,0
1251231,0,2021,2021,4,5,3,171,27,89,369,0,1,1,-33.65003,150.776731,55,0,2,1,1,0,0,0,1,0,7,80,2,3775,3775,0,5,12,2,1,0,1,0
1251897,0,2021,2021,4,4,5,3,18,253,34609,0,1,10,-33.96704,151.105076,25,0,2,1,1,0,0,0,2,0,7,50,0,1220,1220,9,0,28,2,1,0,1,0
1251907,0,2021,2021,4,2,5,1,27,12,34609,0,1,1,-36.811516,149.696189,5,1,0,0,0,2,0,0,2,0,7,100,0,782,957,5,33,40,1,1,0,0,0
1251908,0,2021,2021,4,3,5,8,27,3,34609,0,1,1,-32.195574,151.501783,51,1,0,1,0,2,0,0,2,0,7,100,0,9859,9859,8,0,40,1,1,1,0,0
1251909,0,2021,2021,4,3,10,6,27,2,34609,0,1,1,-32.272176,150.798356,46,1,0,0,0,0,0,0,0,0,7,100,0,3775,3775,0,10,25,2,3,1,0,0
1251917,0,2021,2021,4,3,4,191,27,175,208,0,1,9,-33.779141,151.084393,54,0,2,1,1,0,0,0,2,0,7,60,2,1109,787,1,9,19,2,1,0,1,0
1252498,0,2021,2021,4,0,11,81,17,83,100,0,1,1,-34.448472,150.455815,78,2,1,1,2,0,0,0,0,0,7,60,2,1220,1220,9,5,28,3,1,1,1,0
1252507,0,2021,2021,4,3,5,1,10,87,34609,0,1,1,-33.669323,150.936941,71,0,2,0,0,0,0,0,2,0,7,50,0,214,214,9,9,28,3,1,0,0,0
1252508,0,2021,2021,4,3,5,161,17,10,161,0,1,1,-35.438026,148.286282,66,1,0,0,0,0,0,0,2,0,7,100,2,4552,5151,8,16,40,1,1,0,0,0
1253034,0,2021,2021,4,1,0,7,27,11,34609,0,1,1,-31.487653,152.750329,56,2,1,0,0,0,0,0,0,0,7,80,0,2585,4009,8,5,40,1,1,1,0,0
1253044,0,2021,2021,4,6,2,89,27,11,228,0,1,1,-32.858648,151.32187,17,2,1,0,2,0,0,0,0,0,7,60,1,4552,5151,8,16,40,1,1,0,0,0
1253045,0,2021,2021,4,4,6,16,36,6,41,0,1,1,-34.774473,146.952933,51,1,0,1,0,0,3,4,2,0,7,100,1,4026,4026,8,5,40,1,1,0,0,0
1253046,0,2021,2021,4,4,8,78,31,228,34609,0,1,7,-34.761873,149.712178,26,2,1,1,1,0,0,0,2,0,0,50,0,6545,6545,4,22,13,2,1,0,1,0
1253047,0,2021,2021,4,0,7,2261,17,44,2252,0,1,2,-35.323243,147.647978,75,1,0,0,0,0,3,4,2,0,7,110,2,1259,5151,8,3,40,1,1,0,0,0
1253584,0,2021,2021,3,6,2,22,27,6,26,0,1,1,-29.576215,151.138432,33,1,0,0,0,0,0,0,0,0,7,100,1,1259,5151,8,34,40,1,1,0,0,0
1253585,0,2021,2021,3,4,5,21,27,20,34609,0,1,1,-33.268292,151.33686,16,2,2,0,0,0,0,0,2,0,7,80,0,3775,3775,0,16,0,2,1,0,1,0
1253588,0,2021,2021,4,3,6,168,17,18,212,0,1,1,-35.597831,150.073901,23,1,0,0,0,0,3,3,2,0,7,100,2,782,957,5,5,40,1,1,0,0,0
1253589,0,2021,2021,4,0,2,8,22,71,34609,0,1,10,-33.971127,151.077517,25,0,2,1,2,0,3,4,0,0,0,50,0,9859,9859,1,16,0,2,1,1,0,0
1253597,0,2021,2021,3,3,6,10,27,10,34609,0,1,1,-35.080214,149.705089,26,1,0,0,0,0,0,0,2,0,7,100,0,4552,5151,8,16,40,1,1,0,0,0
1254247,0,2021,2021,3,1,5,11,27,30,34609,0,1,1,-34.342379,146.072133,28,1,0,1,0,2,0,0,2,0,7,100,0,9859,9859,8,5,40,1,1,0,0,0
1254248,0,2021,2021,3,5,9,5,18,9,34609,0,1,1,-33.411606,149.696726,3,1,0,0,0,0,0,0,2,0,7,100,0,4552,5151,8,16,40,1,1,0,0,0
1254257,0,2021,2021,3,3,1,2209,17,23,2205,0,1,1,-35.674035,150.214951,23,1,0,1,0,0,0,0,0,0,7,100,2,4026,4026,8,5,40,1,1,0,0,1
1254258,0,2021,2021,3,0,6,123,36,17,90,0,1,1,-31.781412,151.901802,43,2,1,0,0,0,0,0,2,0,7,80,1,2585,4009,8,16,40,1,1,0,0,0
1254260,0,2021,2021,3,2,7,280,10,92,240,0,1,9,-33.881178,150.966659,24,0,2,1,1,0,3,4,2,0,7,60,2,186,186,9,10,28,2,1,0,1,0
1254261,0,2021,2021,3,3,0,4,36,44,56,0,1,1,-33.111311,147.134865,51,1,0,0,0,0,0,0,0,0,7,100,1,1850,1463,5,10,40,1,1,0,0,0
1254267,0,2021,2021,3,3,7,33,27,33,154,0,1,10,-33.769233,150.871249,7,0,2,0,1,0,0,0,2,2,7,60,1,2585,4009,8,16,40,2,1,2,0,0
1254268,0,2021,2021,3,3,11,2,31,47,14,0,1,1,-35.254416,149.438207,58,2,1,1,0,0,0,0,0,0,7,50,1,368,368,9,21,28,2,1,0,1,0
1254269,0,2021,2021,3,1,6,3371,17,28,3342,0,1,9,-31.833286,152.616225,43,1,0,1,1,0,0,3,2,0,15,100,2,2852,2852,4,5,0,2,1,3,0,0
1254270,0,2021,2021,3,5,2,22,27,14,26,0,1,1,-35.002571,147.354893,75,1,0,0,0,0,0,0,0,0,7,100,1,3775,3775,0,5,13,2,1,1,1,0
1254271,0,2021,2021,3,2,11,10,27,4,12,0,1,1,-30.433683,147.565091,51,1,0,0,0,0,0,0,0,0,7,100,1,380,714,5,10,40,1,1,0,0,0
1254833,0,2021,2021,3,6,9,29,31,3,34609,0,1,1,-35.466337,144.39124,51,2,1,1,0,0,3,0,2,0,7,70,0,4026,4026,8,34,40,1,1,0,0,0
1254847,0,2021,2021,3,2,4,3,27,65,34609,0,1,1,-33.391557,151.400991,16,2,2,0,0,0,3,3,2,0,7,60,0,1259,5151,8,0,40,1,1,2,0,0
